ID,Age at admission,Gender,Governorates,Country,Previous School,Scholarship,SAT,EEE,GPA,Performance,Attempted hours,Earned hours
201105166,19,M,Beirut,Lebanon,"St.Francois Cappucins, Beirut",Yes,980.0,0.0,79.2,Pass,15,12
201200192,18,F,Beirut,Lebanon,The Lebanese School,Yes,1320.0,0.0,83.8,Pass,15,15
201201000,18,F,Mount Lebanon,Lebanon,"Int'l College, Ras Beirut",Yes,1200.0,0.0,80.2,Pass,15,15
201200346,18,F,Beirut,Lebanon,Khaled Bin Al Walid-Al Horj Co,Yes,1010.0,0.0,81.6,Pass,15,15
201200375,18,M,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1070.0,0.0,80.8,Pass,15,15
201200371,18,M,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1210.0,0.0,63.75,Fail,15,12
201200370,18,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1250.0,0.0,73.4,Pass,15,15
201200367,18,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1240.0,0.0,78.4,Pass,15,12
201200291,18,F,Beirut,Lebanon,"Carmel St.Joseph, Meshref",Yes,1070.0,0.0,78.4,Pass,15,15
201200400,18,F,Mount Lebanon,Lebanon,"Lycee Franco Libanais,Verdun",Yes,1060.0,0.0,84.6,Pass,15,15
201200404,19,F,Beirut,Lebanon,"College Louise Wegmann, Beirut",Yes,1060.0,0.0,62.0,Fail,15,15
201200396,18,F,Beirut,Lebanon,"College Louise Wegmann, Beirut",Yes,1210.0,0.0,78.0,Pass,15,15
201200543,18,F,Mount Lebanon,Lebanon,The Lebanese School,Yes,1190.0,0.0,84.0,Pass,15,15
201200456,18,F,Mount Lebanon,Lebanon,College Notre Dame de Jamhour,Yes,1130.0,0.0,74.8,Pass,15,15
201200430,18,F,Mount Lebanon,Lebanon,College Notre Dame de Jamhour,Yes,1260.0,0.0,78.6,Pass,15,12
201200424,18,F,Beirut,Lebanon,College Notre Dame de Jamhour,Yes,1250.0,0.0,74.8,Pass,15,15
201200551,18,F,Mount Lebanon,Lebanon,College Notre Dame de Jamhour,Yes,1080.0,0.0,86.6,Pass,15,15
201200675,18,M,Beirut,Lebanon,"Lycee Franco Libanais,Verdun",Yes,1090.0,0.0,73.2,Pass,15,15
201200656,18,M,Mount Lebanon,Lebanon,"Sagesse High School, Ain Saade",Yes,1520.0,0.0,88.0,Pass,15,15
201200599,19,F,Beirut,Lebanon,"Leb Evan Sch for B&G,Louaizeh",Yes,1070.0,0.0,73.6,Pass,15,15
201200763,18,M,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1310.0,0.0,89.0,Pass,15,15
201200823,18,F,Mount Lebanon,Lebanon,"College Louise Wegmann, Beirut",Yes,1190.0,0.0,67.75,Fail,15,6
201200715,18,M,Beirut,Lebanon,Central Col. of Lebanese Monks,Yes,1090.0,0.0,87.2,Pass,15,15
201200969,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1330.0,0.0,88.0,Pass,15,15
201200966,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1280.0,0.0,91.6,Pass,15,15
201201041,18,M,Mount Lebanon,Lebanon,St.Joseph Sch.Cornet Shahwan,Yes,1120.0,0.0,81.4,Pass,15,15
201200906,18,M,Mount Lebanon,Lebanon,"St.Famille,Fanar",Yes,1120.0,0.0,89.6,Pass,15,15
201200905,18,F,Mount Lebanon,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1180.0,0.0,73.0,Pass,15,12
201200831,18,F,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1210.0,0.0,80.8,Pass,15,15
201200954,18,M,Beirut,Lebanon,Beirut Baptist Sch/Mazraa,Yes,1160.0,0.0,90.0,Pass,15,15
201200832,18,M,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1190.0,0.0,86.4,Pass,15,12
201200754,19,F,North Lebanon,Lebanon,Lycee F. L. A. De Lamartine,Yes,1140.0,0.0,88.4,Pass,15,15
201201652,18,M,Beirut,Lebanon,College Notre Dame de Jamhour,Yes,1300.0,0.0,88.6,Pass,15,15
201201090,19,M,Beirut,Lebanon,"Nat.Prot.Col,Kfarshima",Yes,1080.0,0.0,79.2,Pass,15,15
201201087,18,F,Beirut,Lebanon,"Nat.Prot.Col,Kfarshima",Yes,1080.0,0.0,84.0,Pass,15,15
201201164,18,M,Mount Lebanon,Lebanon,"Sagesse High School, Ain Saade",Yes,1360.0,0.0,87.4,Pass,15,15
201201572,18,F,South Lebanon,Lebanon,Al Quala' Secondary School,Yes,1070.0,0.0,72.8,Pass,15,15
201202765,18,F,Mount Lebanon,Lebanon,L'Athenee de Beyrouth,Yes,1280.0,0.0,62.6,Fail,15,12
201201435,18,M,Mount Lebanon,Lebanon,College Notre Dame de Jamhour,Yes,1250.0,0.0,82.4,Pass,15,15
201202542,18,M,Beirut,Lebanon," Int'l School of Choueifat,Dam",No,1160.0,0.0,66.0,Fail,15,6
201201999,18,M,Mount Lebanon,Lebanon,"Val Pere Jacques,Bkennaya",Yes,1110.0,0.0,78.6,Pass,13,13
201202806,19,M,Mount Lebanon,Lebanon,"Leb Evan Sch for B&G,Louaizeh",Yes,1090.0,0.0,80.0,Pass,15,15
201202819,18,F,Mount Lebanon,Lebanon,"Leb Evan Sch for B&G,Louaizeh",Yes,1100.0,0.0,76.4,Pass,15,15
201201433,18,F,Beirut,Lebanon,"Qatar International Sch,Doha",Yes,1100.0,0.0,66.8,Fail,15,15
201203740,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1090.0,0.0,74.25,Pass,15,15
201203779,18,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1240.0,0.0,78.8,Pass,15,15
201203794,19,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1210.0,0.0,75.2,Pass,15,12
201202489,18,F,Beirut,Lebanon,"College Louise Wegmann, Beirut",Yes,1160.0,0.0,75.8,Pass,15,12
201203823,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1170.0,0.0,83.4,Pass,15,15
201201802,18,F,Beirut,Lebanon,"College Louise Wegmann, Beirut",Yes,1230.0,0.0,83.6,Pass,15,15
201203814,18,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1220.0,0.0,82.0,Pass,15,15
201203811,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1060.0,0.0,77.6,Pass,15,15
201203834,18,M,Mount Lebanon,Lebanon,"Int'l College, Ras Beirut",Yes,1180.0,0.0,82.0,Pass,15,12
201203619,19,F,Beirut,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,940.0,0.0,86.2,Pass,15,15
201203606,18,M,Beirut,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,1100.0,0.0,88.4,Pass,15,15
201203601,18,F,Beirut,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,1080.0,0.0,87.0,Pass,15,15
201203598,19,M,Beirut,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,980.0,0.0,84.2,Pass,15,15
201203593,18,F,Beirut,Lebanon,St.Joseph Sch.Cornet Shahwan,Yes,1110.0,0.0,71.6,Pass,15,15
201203574,17,F,Mount Lebanon,Lebanon,St.Joseph Sch.Cornet Shahwan,Yes,1260.0,0.0,85.6,Pass,15,15
201203570,18,M,Mount Lebanon,Lebanon,St.Joseph Sch.Cornet Shahwan,Yes,1360.0,0.0,69.2,Fail,15,6
201203013,18,F,Mount Lebanon,Lebanon,St.Joseph Sch.Cornet Shahwan,Yes,1080.0,0.0,77.6,Pass,15,15
201203851,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1090.0,0.0,84.8,Pass,15,15
201203850,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1210.0,0.0,84.6,Pass,15,15
201202181,18,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1100.0,0.0,76.6,Pass,15,12
201202175,18,M,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1120.0,0.0,83.0,Pass,15,12
201202167,18,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1060.0,0.0,73.2,Pass,15,12
201202160,19,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1060.0,0.0,87.8,Pass,15,15
201202126,18,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1090.0,0.0,73.4,Pass,15,15
201203895,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1180.0,0.0,78.6,Pass,15,15
201203887,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1210.0,0.0,77.0,Pass,12,12
201203886,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1310.0,0.0,82.8,Pass,15,15
201203875,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1200.0,0.0,81.75,Pass,15,15
201203867,18,M,Mount Lebanon,Lebanon,"Int'l College, Ras Beirut",Yes,1220.0,0.0,69.75,Fail,15,12
201204201,18,M,South Lebanon,Lebanon,"Rafic Hariri High School,Sidon",Yes,1180.0,0.0,78.75,Pass,15,15
201204185,18,F,South Lebanon,Lebanon,"Rafic Hariri High School,Sidon",Yes,1180.0,0.0,77.2,Pass,15,9
201204189,18,F,South Lebanon,Lebanon,"Rafic Hariri High School,Sidon",Yes,930.0,0.0,68.0,Fail,15,15
201203758,18,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1160.0,0.0,76.4,Pass,15,12
201203327,18,M,Mount Lebanon,Lebanon,"Rawdah H.Sch., Beirut",Yes,1080.0,0.0,74.6,Pass,15,15
201202091,18,M,Mount Lebanon,Lebanon,"College St. Joseph,Antoura",Yes,990.0,0.0,72.4,Pass,15,15
201204180,18,M,Mount Lebanon,Lebanon,L'Athenee de Beyrouth,Yes,1210.0,0.0,70.2,Pass,15,12
201204179,19,M,Mount Lebanon,Lebanon,L'Athenee de Beyrouth,Yes,1150.0,0.0,73.0,Pass,15,9
201203787,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1240.0,0.0,83.0,Pass,12,12
201203786,18,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1290.0,0.0,81.75,Pass,15,12
201201134,17,F,Mount Lebanon,Lebanon,Jesus & Mary School,Yes,1150.0,0.0,87.8,Pass,15,12
201202743,18,F,Beirut,Lebanon,American Comm. Sc /Beirut,Yes,1100.0,0.0,82.2,Pass,0,0
201202744,18,F,Beirut,Lebanon,American Comm. Sc /Beirut,Yes,1290.0,0.0,85.75,Pass,15,12
201202218,18,M,Mount Lebanon,Lebanon,Brummana H Sc,Yes,1260.0,0.0,68.6,Fail,15,12
201204146,18,F,Mount Lebanon,Lebanon,College Notre Dame de Nazareth,Yes,1170.0,0.0,76.6,Pass,15,15
201205053,18,F,Mount Lebanon,Lebanon,College Notre Dame de Nazareth,Yes,1110.0,0.0,78.2,Pass,15,15
201204137,18,F,Beirut,Lebanon,College Notre Dame de Nazareth,Yes,1160.0,0.0,76.6,Pass,15,12
201203210,18,F,Mount Lebanon,Lebanon,Coll. des Freres Mont la Salle,Yes,950.0,0.0,74.0,Pass,15,12
201203404,18,M,South Lebanon,Lebanon,"Houssam Eddine Hariri, Saida",Yes,1200.0,0.0,76.8,Pass,15,15
201200833,18,M,Mount Lebanon,Lebanon,"Lycee Nat,Shweifat",Yes,1050.0,0.0,63.4,Fail,12,12
201205065,18,F,Beirut,Lebanon,"Lycee Francais Jean-Monnet, Br",Yes,1030.0,0.0,80.5,Pass,15,6
201201672,18,F,Beirut,Lebanon,"Hariri High School II, Beirut",Yes,1080.0,0.0,78.8,Pass,15,15
201201556,18,F,Mount Lebanon,Lebanon,"Le Lycee National, Bakaata",Yes,1160.0,0.0,78.8,Pass,15,15
201201549,18,M,South Lebanon,Lebanon,"Nat.Evangl.Sch,Nabatiyeh",Yes,1170.0,0.0,76.0,Pass,15,15
201201472,18,F,Mount Lebanon,Lebanon,"Antonin Sister Sch.,MarElias-G",Yes,1070.0,0.0,79.8,Pass,15,15
201201683,19,F,Beirut,Lebanon,Khaled Bin Al Walid-Al Horj Co,Yes,1070.0,0.0,82.8,Pass,15,15
201201230,18,M,Beirut,Lebanon,"Lycee Georges Pompidou,Dubai",Yes,1090.0,0.0,62.0,Fail,15,15
201201206,18,M,Mount Lebanon,Lebanon,"Lycee Nat,Shweifat",Yes,1000.0,0.0,81.8,Pass,15,15
201202398,18,F,Beirut,Lebanon,Beirut Baptist Sch/Mazraa,Yes,1110.0,0.0,81.6,Pass,15,15
201201825,18,F,Mount Lebanon,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1120.0,0.0,78.4,Pass,15,15
201201657,19,M,Mount Lebanon,Lebanon,"Lycee Nat,Shweifat",Yes,1140.0,0.0,72.8,Pass,15,3
201202396,18,F,Beirut,Lebanon,Beirut Baptist Sch/Mazraa,Yes,1000.0,0.0,70.0,Fail,15,15
201201804,19,F,Mount Lebanon,Lebanon,Hripsirmiantz College,Yes,1180.0,0.0,80.0,Pass,15,15
201201455,18,F,Beirut,Lebanon,"St.Mary Orthodox Col,Beirut",Yes,1110.0,0.0,77.2,Pass,15,15
201203500,18,F,Mount Lebanon,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1060.0,0.0,77.4,Pass,15,15
201202259,18,F,Bekaa,Lebanon,Sec. Evang. Sc. Zahle,Yes,1060.0,0.0,76.0,Pass,15,15
201201815,18,F,Bekaa,Lebanon,Sec. Evang. Sc. Zahle,Yes,1090.0,0.0,82.4,Pass,15,15
201201533,20,F,North Lebanon,Lebanon,"Amjad School, Choueifat",Yes,1290.0,0.0,90.0,Pass,15,15
201201547,18,F,North Lebanon,Lebanon,Lycee F. L. A. De Lamartine,Yes,1130.0,0.0,69.4,Fail,15,12
201201662,18,F,Mount Lebanon,Lebanon,Beirut Evang.Sch.for girls&boy,Yes,1150.0,0.0,85.2,Pass,15,15
201201246,18,F,South Lebanon,Lebanon,Ecole St.Joseph l'Apparition,Yes,1140.0,0.0,88.4,Pass,15,15
201201954,18,F,South Lebanon,Lebanon,Al Quala' Secondary School,Yes,990.0,0.0,69.6,Fail,15,15
201201837,18,F,Beirut,Lebanon,"Hariri High School II, Beirut",Yes,1080.0,0.0,73.0,Pass,15,9
201201723,18,F,Beirut,Lebanon,"City Intl Sc,Beirut",Yes,1180.0,0.0,81.0,Pass,15,15
201202411,18,M,Mount Lebanon,Lebanon,College Notre Dame de Louaize,Yes,1080.0,0.0,69.4,Fail,15,15
201202362,18,M,Beirut,Lebanon,Col.St.Joseph Des Srs.Antonine,Yes,1160.0,0.0,82.2,Pass,15,15
201202365,18,F,North Lebanon,Lebanon,"Int'l Sch,Koura",Yes,1250.0,0.0,74.0,Pass,15,15
201202360,18,F,Mount Lebanon,Lebanon,College Notre Dame de Louaize,Yes,1140.0,0.0,71.8,Pass,15,12
201203401,18,M,South Lebanon,Lebanon,"Houssam Eddine Hariri, Saida",Yes,1270.0,0.0,75.2,Pass,12,12
201202466,18,F,Mount Lebanon,Lebanon,"Antonin Sister Sch.,MarElias-G",Yes,1040.0,0.0,70.0,Fail,15,9
201202428,18,M,Mount Lebanon,Lebanon,"Mustapha H.Sch,Haret H.",Yes,1100.0,0.0,72.6,Pass,15,15
201202318,18,F,Beirut,Lebanon,The Lebanese Preparatory Sch.,Yes,1130.0,0.0,74.6,Pass,15,12
201202295,18,M,Mount Lebanon,Lebanon,"Antonin Sister Sch.,MarElias-G",Yes,1090.0,0.0,60.8,Fail,12,12
201203186,18,F,North Lebanon,Lebanon,Lycee F. L. A. De Lamartine,Yes,1110.0,0.0,73.75,Pass,15,12
201203116,18,F,Mount Lebanon,Lebanon,"Lycee Charlemagne, Roumieh",Yes,1010.0,0.0,68.5,Fail,15,3
201203148,18,F,Mount Lebanon,Lebanon,Institu.Ste Anne S.de Besancon,Yes,1140.0,0.0,84.8,Pass,15,15
201203370,18,M,North Lebanon,Lebanon,"Int'l Sch. of Choueifat,Koura",Yes,1260.0,0.0,79.6,Pass,15,15
201203316,18,M,Beirut,Lebanon,German School - Beirut,Yes,1080.0,0.0,80.4,Pass,15,15
201203499,18,F,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1170.0,0.0,75.2,Pass,15,15
201202883,18,F,Mount Lebanon,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1200.0,0.0,76.4,Pass,15,15
201202635,18,F,Beirut,Lebanon,"Zahrat Al-Ihsan,Ashrafieh",Yes,1080.0,0.0,74.2,Pass,15,0
201202073,18,F,Beirut,Lebanon,"St.Mary Orthodox Col,Beirut",Yes,1180.0,0.0,75.4,Pass,15,15
201202193,18,F,Mount Lebanon,Lebanon,"Saints Coeurs, Ain Najm ",Yes,960.0,0.0,70.6,Pass,15,6
201202153,18,F,Beirut,Lebanon,L'Athenee de Beyrouth,Yes,940.0,0.0,71.4,Pass,12,9
201201480,18,F,Beirut,Lebanon,"Lycee Franco Libanais,Verdun",Yes,1200.0,0.0,82.6,Pass,15,15
201202674,18,F,Mount Lebanon,Lebanon,"Lycee Franco Libanais, N.Ibr",Yes,1200.0,0.0,74.6,Pass,15,15
201202047,18,M,North Lebanon,Lebanon,"Int'l Sch,Koura",Yes,1210.0,0.0,75.6,Pass,15,15
201202648,18,F,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1160.0,0.0,78.0,Pass,15,15
201203387,18,F,Mount Lebanon,Lebanon,"Lycee Franco Libanais, N.Ibr",Yes,1090.0,0.0,74.0,Pass,15,15
201202406,18,F,Beirut,Lebanon,Al-Mahdi High School-Shahed,Yes,1020.0,0.0,72.2,Pass,15,12
201202069,18,F,Beirut,Lebanon,"Lycee Franco Libanais,Verdun",Yes,1150.0,0.0,85.0,Pass,15,15
201202707,18,F,Mount Lebanon,Lebanon,German School - Beirut,Yes,1050.0,0.0,74.25,Pass,15,9
201203042,18,M,Mount Lebanon,Lebanon,"Saints Coeurs, Ain Najm ",Yes,1070.0,0.0,78.4,Pass,15,15
201203040,18,F,Mount Lebanon,Lebanon,"Lycee Franco Libanais, N.Ibr",Yes,1020.0,0.0,78.0,Pass,15,15
201203062,18,F,Mount Lebanon,Lebanon,"Lycee Franco Libanais, N.Ibr",Yes,1140.0,0.0,74.6,Pass,15,15
201203433,18,M,Beirut,Lebanon,"St.Mary Orthodox Col,Beirut",Yes,1130.0,0.0,74.4,Pass,15,15
201203487,18,M,Mount Lebanon,Lebanon,"Lycee Franco Libanais, N.Ibr",Yes,1210.0,0.0,72.0,Pass,15,15
201203016,18,F,Mount Lebanon,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1160.0,0.0,74.0,Pass,15,15
201204727,18,M,Mount Lebanon,Lebanon,"Adduha College, Beirut",Yes,1270.0,0.0,60.5,Fail,12,12
201203732,18,M,Nabatieh,Lebanon,Jabriya Indian School,Yes,1290.0,0.0,82.2,Pass,15,15
201203761,20,M,Beirut,Lebanon,"St.Elie Btina, Beirut",Yes,1410.0,0.0,56.0,Fail,15,9
201204102,18,M,Beirut,Lebanon,Beirut Annuciation Orth.Coll.,Yes,1150.0,0.0,83.4,Pass,12,12
201204388,19,M,Beirut,Lebanon,L.Naj.K.Gulb.Central High Sch.,Yes,1180.0,0.0,80.5,Pass,12,9
201204393,18,M,Beirut,Lebanon,"College MARISTE Champville ,Di",Yes,1190.0,0.0,76.4,Pass,15,15
201203431,17,F,Mount Lebanon,Lebanon,"Batoul H.Sch/Bir Hasan,Beirut",Yes,0.0,529.0,80.2,Pass,15,15
201204737,20,M,Mount Lebanon,Lebanon,"Hara International College, H.",Yes,1310.0,0.0,40.0,Fail,12,3
201203547,20,F,Mount Lebanon,Lebanon,"Lycee Franco Libanais, N.Ibr",Yes,1120.0,0.0,65.25,Fail,15,6
201200404,19,F,Beirut,Lebanon,"College Louise Wegmann, Beirut",Yes,1060.0,0.0,62.0,Fail,15,15
201200823,19,F,Mount Lebanon,Lebanon,"College Louise Wegmann, Beirut",Yes,1190.0,0.0,67.75,Fail,15,6
201201999,18,M,Mount Lebanon,Lebanon,"Val Pere Jacques,Bkennaya",Yes,1110.0,0.0,78.6,Pass,13,13
201203598,19,M,Beirut,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,980.0,0.0,84.2,Pass,15,15
201203570,19,M,Mount Lebanon,Lebanon,St.Joseph Sch.Cornet Shahwan,Yes,1360.0,0.0,69.2,Fail,15,6
201205053,18,F,Mount Lebanon,Lebanon,College Notre Dame de Nazareth,Yes,1110.0,0.0,78.2,Pass,15,15
201203210,18,F,Mount Lebanon,Lebanon,Coll. des Freres Mont la Salle,Yes,950.0,0.0,74.0,Pass,15,12
201201837,19,F,Beirut,Lebanon,"Hariri High School II, Beirut",Yes,1080.0,0.0,73.0,Pass,15,9
201202193,18,F,Mount Lebanon,Lebanon,"Saints Coeurs, Ain Najm ",Yes,960.0,0.0,70.6,Pass,15,6
201202153,19,F,Beirut,Lebanon,L'Athenee de Beyrouth,Yes,940.0,0.0,71.4,Pass,12,9
201204388,19,M,Beirut,Lebanon,L.Naj.K.Gulb.Central High Sch.,Yes,1180.0,0.0,80.5,Pass,12,9
201204393,18,M,Beirut,Lebanon,"College MARISTE Champville ,Di",Yes,1190.0,0.0,76.4,Pass,15,15
201304978,20,M,Mount Lebanon,Lebanon,College Notre Dame de Jamhour,Yes,1280.0,0.0,72.75,Pass,12,6
201301638,19,F,Beirut,Lebanon,International Academy of Kuwai,No,970.0,0.0,72.4,Pass,15,15
201302107,19,M,Beirut,Lebanon,Ikhaa Nat.School/Beirut,Yes,1070.0,0.0,65.5,Fail,12,12
201302386,19,M,Mount Lebanon,Lebanon,St.Joseph Sch.Cornet Shahwan,Yes,1150.0,0.0,62.8,Fail,12,3
201303193,19,M,Beirut,Lebanon,Ecole Francaise Intl /Jeddah,No,1050.0,0.0,78.0,Pass,6,6
201307203,19,F,Mount Lebanon,Lebanon,"Off.Sec.Sch,Mukhtara",Yes,0.0,0.0,84.2,Pass,15,15
201307672,19,F,North Lebanon,Lebanon,Off.Sec.mixed School/Rash'in,Yes,0.0,0.0,78.0,Pass,15,15
201304987,20,M,Mount Lebanon,Lebanon,"Institut Modern du Liban,",Yes,1030.0,431.0,71.5,Pass,12,3
201400196,19,F,Mount Lebanon,Lebanon,Hripsirmiantz College,Yes,1160.0,0.0,78.0,Pass,15,15
201305078,19,M,Mount Lebanon,Lebanon,"Ajial El Ghad Col., Simkanieh",Yes,930.0,0.0,63.0,Fail,12,6
201401100,18,M,Beirut,Lebanon,"Zahrat Al-Ihsan,Ashrafieh",Yes,1130.0,0.0,84.2,Pass,16,16
201401051,18,F,Mount Lebanon,Lebanon,St.Joseph Sch.Cornet Shahwan,Yes,1110.0,0.0,89.6,Pass,15,15
201401088,18,M,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1430.0,0.0,56.5,Fail,15,9
201401097,18,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1260.0,0.0,92.0,Pass,15,15
201400287,17,F,Beirut,Lebanon,"Amjad School, Choueifat",Yes,1150.0,0.0,76.2,Pass,15,15
201401029,18,M,Mount Lebanon,Lebanon,"Amjad School, Choueifat",Yes,1030.0,0.0,79.2,Pass,15,15
201400295,18,F,North Lebanon,Lebanon,"Int'l Sch. of Choueifat,Koura",Yes,1140.0,0.0,73.25,Pass,15,15
201400373,18,F,Mount Lebanon,Lebanon,"Eastwood Col,Kfarchima",Yes,990.0,0.0,76.8,Pass,15,12
201401127,18,F,Mount Lebanon,Lebanon,"College MARISTE Champville ,Di",Yes,1260.0,0.0,81.4,Pass,15,15
201400501,18,M,Mount Lebanon,Lebanon,L'Athenee de Beyrouth,Yes,1210.0,0.0,74.8,Pass,15,15
201400510,19,M,Mount Lebanon,Lebanon,L'Athenee de Beyrouth,No,1240.0,0.0,62.25,Fail,12,9
201400331,18,M,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1210.0,0.0,85.2,Pass,15,15
201400456,17,F,Beirut,Lebanon,"Shouf National College, Baakli",Yes,1190.0,0.0,91.4,Pass,15,15
201305223,19,M,Mount Lebanon,Lebanon,"College St. Joseph,Antoura",Yes,1150.0,455.0,79.5,Pass,12,12
201400204,18,M,Beirut,Lebanon,Beirut Baptist Sch/Mazraa,Yes,1270.0,0.0,84.6,Pass,15,15
201400838,18,F,Mount Lebanon,Lebanon,Brummana H Sc,Yes,1210.0,0.0,83.0,Pass,15,15
201305332,19,F,Beirut,Lebanon,"Lebanon School, Kano",Yes,860.0,0.0,67.8,Fail,15,15
201400822,18,F,Mount Lebanon,Lebanon,"College Louise Wegmann, Beirut",Yes,1210.0,0.0,83.8,Pass,15,15
201400706,18,F,Mount Lebanon,Lebanon,"St.Famille,Fanar",Yes,1200.0,0.0,84.6,Pass,15,15
201400461,19,M,Beirut,Lebanon,"Institut Modern du Liban,",Yes,1270.0,0.0,59.8,Fail,12,9
201400460,18,M,Beirut,Lebanon,"College du Sacre Coeur, Beirut",Yes,1100.0,0.0,63.8,Fail,12,9
201400735,18,F,Beirut,Lebanon,"St.Mary Orthodox Col,Beirut",Yes,1230.0,0.0,74.8,Pass,15,9
201400733,18,M,Mount Lebanon,Lebanon,"Lycee Franco Libanais, N.Ibr",Yes,1220.0,0.0,82.25,Pass,14,14
201400585,18,F,Mount Lebanon,Lebanon,Hripsirmiantz College,Yes,1110.0,0.0,62.25,Fail,15,12
201400566,18,F,Mount Lebanon,Lebanon,Central Col. of Lebanese Monks,Yes,1000.0,0.0,77.2,Pass,15,15
201400655,19,F,Mount Lebanon,Lebanon,"College MARISTE Champville ,Di",Yes,1350.0,0.0,88.0,Pass,15,15
201400901,18,F,Beirut,Lebanon,The Lebanese Preparatory Sch.,Yes,1110.0,0.0,83.0,Pass,16,16
201400701,18,F,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1250.0,0.0,88.4,Pass,15,15
201400632,18,M,Beirut,Lebanon,"St.Mary Orthodox Col,Beirut",Yes,1110.0,0.0,74.0,Pass,15,12
201400645,18,F,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1220.0,0.0,86.6,Pass,15,15
201400800,18,F,Beirut,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,1070.0,0.0,79.2,Pass,15,15
201400772,18,F,Mount Lebanon,Lebanon,Ecole St.Joseph l'Apparition,Yes,970.0,376.0,72.8,Pass,15,12
201400992,18,F,North Lebanon,Lebanon,Ecole St.Maroun-Srs.St.Famille,Yes,1050.0,0.0,76.4,Pass,15,12
201400995,18,F,South Lebanon,Lebanon,"Hariri High School II, Beirut",Yes,1070.0,0.0,86.6,Pass,15,15
201401136,18,F,Mount Lebanon,Lebanon,Jesus & Mary School,Yes,1180.0,0.0,73.2,Pass,15,12
201400999,18,F,Mount Lebanon,Lebanon,Jesus & Mary School,Yes,1180.0,0.0,78.2,Pass,15,12
201400896,18,F,Beirut,Lebanon,Al Bayader High School - Zarif,Yes,1010.0,0.0,87.4,Pass,15,15
201401187,18,M,Mount Lebanon,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1150.0,0.0,68.8,Fail,15,12
201401325,18,M,Mount Lebanon,Lebanon,L'Athenee de Beyrouth,Yes,1120.0,0.0,74.6,Pass,15,15
201401366,19,M,South Lebanon,Lebanon,"Houssam Eddine Hariri, Saida",Yes,1040.0,0.0,81.2,Pass,15,15
201401371,18,M,South Lebanon,Lebanon,"Houssam Eddine Hariri, Saida",Yes,1140.0,0.0,76.0,Pass,15,12
201401600,18,F,Beirut,Lebanon,College Notre Dame de Nazareth,Yes,1180.0,0.0,72.2,Pass,15,15
